0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246
36.56,22.5,11.47,9.67,36.79,16.07,14.95,12.76,35.56,15.46,17.06,9.64,35.06,16.29,13.06,9.47,36.17,22.04,10.02,9.46,38.97,24.7,20.96,12.77,57.72,34.01,40.1,17.1,84.97,40.13,36.12,32.93,88.52,37.78,40.06,31.09,90.1,36.39,36.04,29.96,88.33,35.84,34.06,24.03,86.0,36.05,34.73,16.24,82.18,39.91,31.1,12.75,82.4,45.07,32.38,16.63,89.21,48.59,33.33,26.23,90.4,52.94,34.82,30.76,97.8,51.97,35.7,31.95,118.49,59.7,40.32,37.97,110.36,52.98,36.7,37.57,85.56,51.32,35.26,36.98,77.34,49.99,35.95,33.94,64.27,36.59,30.93,29.34,55.57,36.64,30.0,27.41,47.71,35.01,15.87,24.05,54649.2175,8752.1175,53219405.0,26004.9125,54066.45,2192.2775,52556.64,8753.5725,51392.88,27685505.0,52119.2775,2143.3275,51726.9175,7819.5975,50527.8275,27998.3975,51371.3075,2234.4625,52165.1225,7299.575000000001,50824.24,28383.75,51502.7325,2523.8725,53611.25,6716255.0,52047.16,28888.57,52770.3,2769.27,56627155.0,6168.172500000001,55465.1025,29616.725,55807.32,2894915.0,64441.1575,5639.8375,63617665.0,30409605.0,62847.5775,3060615.0,70570.55,5152.6675,69384725.0,31197.7975,69743.17,3159.9349999999995,72376.7725,5209.0,71151.0475,33497.79,72029.7325,3381.6825,72484.2625,6430125.0,71772.99,37564.4,72363.0275,4305.45,72701.68,7693.09,72539975.0,40778.685000000005,73168185.0,5550.0975,73209465.0,8210.27,73112.4875,42191.105,73559.0575,6346.590000000001,73014575.0,7790.032500000001,72709.0825,42028.51,73010.16,6452.977500000001,72791.16,6641.8425,72113.0575,40304.115000000005,72285.7825,5852.745000000001,71695.3625,4891.06,70698.76,37019.4,70972.2075,4610.9075,71162.2875,2957045.0,70209.04,32947.5725,70408.32,3299995.0,71763835.0,2127.4500000000003,70198.31,30088.6875,70868775.0,2879.8,74735.29,2186.2275,72489895.0,28803.09,73652115.0,3094.5975,74062.2225,2346965.0,72005.0125,27908.87,72916.8275,3368455.0,72669.0975,2441.1775,70639.83,27214755.0,71656775.0,3653.7925,68612475.0,2458.6975,67038765.0,26278.4475,67592.15,3818745.0,65239.0,2474.4175,63470.5125,25262.5425,64029.7025,3926.6275,62627.9575,2516.8700000000003,60611995.0,24341.14,61407.76,3974235.0,58011845.0,2558.7775,55980.5325,22763795.0,56873.7975,3919.1025,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.94,36.56,22.5,26.93,38.2,36.79,16.07,27.75,36.97,35.56,15.46,28.04,36.1,35.06,16.29,27.1,38.47,36.17,22.04,28.22,42.72,38.97,24.7,35.66,53.99,57.72,34.01,49.01,83.75,84.97,40.13,49.07,88.16,88.52,37.78,48.0,85.25,90.1,36.39,46.92,86.79,88.33,35.84,45.43,86.7,86.0,36.05,46.5,84.07,82.18,39.91,39.57,83.34,82.4,45.07,41.13,82.81,89.21,48.59,43.13,84.22,90.4,52.94,44.91,86.06,97.8,51.97,46.94,100.12,118.49,59.7,53.97,95.1,110.36,52.98,56.24,87.24,85.56,51.32,55.97,68.5,77.34,49.99,48.0,51.96,64.27,36.59,47.98,38.45,55.57,36.64,47.98,36.67,47.71,35.01,40.99,54066.45,2192.2775,53364.4525,20830.8075,53058.0325,3710.8575,52119.2775,2143.3275,51278.66,19908.05,51074.0225,3873.655,51371.3075,2234.4625,50429.3025,18041.0825,50177.9525,3719285.0,51502.7325,2523.8725,50742315.0,16821.392499999998,50462665.0,3547.7200000000003,52770.3,2769.27,51951.4125,15803.7475,51777.6525,3541295.0,55807.32,2894915.0,55262.1325,15190.0625,54763.7175,3655.6925,62847.5775,3060615.0,63347.5975,14847.0525,62215.0775,3744.815,69743.17,3159.9349999999995,69142.9025,14695.785000000002,68691235.0,3781.615,72029.7325,3381.6825,70888995.0,15614.0025,71023.0225,4150945.0,72363.0275,4305.45,71336.03,17817.07,70895.7325,5784.8575,73168185.0,5550.0975,72166.3775,19569.49,71399.8825,7575.33,73559.0575,6346.590000000001,72402825.0,20519.135,71922275.0,8527875.0,73010.16,6452.977500000001,71572.65,20315.345,71295165.0,8457715.0,72285.7825,5852.745000000001,70590.24,18993.6025,70358.5375,7509.112499999999,70972.2075,4610.9075,68995.1325,16561115.0,69018.8525,5841.5575,70408.32,3299995.0,67937195.0,13745.6625,68272.9775,3974.32,70868775.0,2879.8,68469725.0,11763.04,68941.02,3121.9275,73652115.0,3094.5975,71739975.0,10594.38,71260.8525,3041.2275,72916.8275,3368455.0,71122305.0,9532.095,70387.0475,2959.6425,71656775.0,3653.7925,69263.5625,8653.4125,68663.0375,2772075.0,67592.15,3818745.0,65280.6725,7778.2275,64840125.0,2475.5575,64029.7025,3926.6275,61854485.0,7002.185,61362.6325,2215.8875,61407.76,3974235.0,59542.3175,6356.3675,59168175.0,2008.4325,56873.7975,3919.1025,55002.9725,5838.6175,54868.3225,1893.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.82,45.94,36.56,39.89,38.59,38.2,36.79,36.19,37.18,36.97,35.56,34.49,37.0,36.1,35.06,36.2,37.42,38.47,36.17,38.0,36.14,42.72,38.97,35.86,55.97,53.99,57.72,35.03,81.69,83.75,84.97,42.37,75.01,88.16,88.52,49.95,72.89,85.25,90.1,49.94,70.38,86.79,88.33,51.97,74.87,86.7,86.0,53.51,74.91,84.07,82.18,49.96,73.18,83.34,82.4,46.98,72.5,82.81,89.21,38.98,74.42,84.22,90.4,35.29,76.6,86.06,97.8,39.56,85.69,100.12,118.49,44.26,82.57,95.1,110.36,38.41,77.38,87.24,85.56,37.93,61.95,68.5,77.34,36.12,52.93,51.96,64.27,32.12,41.58,38.45,55.57,30.09,37.94,36.67,47.71,27.58,53058.0325,3710.8575,51138.78,4998.9325,52483075.0,1462.11,51074.0225,3873.655,48868.5325,4396.0275,50462.6275,1538.77,50177.9525,3719285.0,47724.8975,4092.0225,49222.6175,1592575.0,50462665.0,3547.7200000000003,47601465.0,3902.6425,49051205.0,1723.65,51777.6525,3541295.0,47752.3275,3796.4125,49256.2075,1932.41,54763.7175,3655.6925,48195145.0,3820.0075,49806.9075,2172.6325,62215.0775,3744.815,50241.4725,3974.2,51593.0425,2490.8250000000003,68691235.0,3781.615,54502525.0,4153.172500000001,55588.7175,2853.8725,71023.0225,4150945.0,58193.53,4738.63,59137.97,3779.84,70895.7325,5784.8575,60750.6475,5928.33,61674805.0,6125575.0,71399.8825,7575.33,62305.1475,7354.65,62960205.0,8968975.0,71922275.0,8527875.0,62873.93,8529.11,63470.2575,10937.9675,71295165.0,8457715.0,62180315.0,9380125.0,62653.6525,11555.1675,70358.5375,7509.112499999999,60856.5775,9918.65,60938.8875,11031.2975,69018.8525,5841.5575,59047.31,10020.5675,59492.44,9659.46,68272.9775,3974.32,58834.3425,9994175.0,59563.0975,8012.3075,68941.02,3121.9275,60298.34,10455.695000000002,61088.9675,7646.847499999999,71260.8525,3041.2275,63710.4675,11369.2925,63868.7275,8371.37,70387.0475,2959.6425,63645.4,12138.4525,63923.8175,9091.2125,68663.0375,2772075.0,61773.57,13000.3725,62387.9575,9772.4225,64840125.0,2475.5575,58051.79,13828.94,58870.3075,10348.68,61362.6325,2215.8875,55354.3525,14616485.0,56294115.0,10863205.0,59168175.0,2008.4325,54374.07,15649925.0,55278.9675,11316.829999999998,54868.3225,1893.86,50554.5025,16758.620000000003,51684.51,11626.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.9,35.82,45.94,19.21,39.02,38.59,38.2,12.59,37.89,37.18,36.97,11.56,37.82,37.0,36.1,11.45,34.7,37.42,38.47,15.74,36.75,36.14,42.72,12.85,34.07,55.97,53.99,11.41,37.01,81.69,83.75,9.77,46.17,75.01,88.16,19.36,46.1,72.89,85.25,11.58,42.33,70.38,86.79,19.95,44.02,74.87,86.7,21.6,40.0,74.91,84.07,11.48,37.28,73.18,83.34,11.49,38.21,72.5,82.81,15.75,46.13,74.42,84.22,15.55,47.96,76.6,86.06,23.6,47.95,85.69,100.12,29.17,42.99,82.57,95.1,29.43,39.37,77.38,87.24,29.51,36.79,61.95,68.5,29.07,38.52,52.93,51.96,29.01,39.92,41.58,38.45,28.37,35.68,37.94,36.67,21.94,52483075.0,1462.11,47566.9225,16915.4725,48967.83,11459.7325,50462.6275,1538.77,45433.6425,19334.4975,47021.1675,11427.08,49222.6175,1592575.0,44470.77,20404.4225,46002.7475,11724.7975,49051205.0,1723.65,44312.34,21725.57,45818825.0,12028965.0,49256.2075,1932.41,44477.8925,22235.5825,46014.93,12466.572499999998,49806.9075,2172.6325,44614.0925,22855.4775,46119.3925,12896.6625,51593.0425,2490.8250000000003,45192.0925,23415575.0,46746.1325,13398.0925,55588.7175,2853.8725,48020.0025,23810095.0,49829.3325,13916.35,59137.97,3779.84,51464185.0,24935.1925,53211.5875,14943.0275,61674805.0,6125575.0,54584585.0,27484.6725,56086.1175,17124845.0,62960205.0,8968975.0,56913.1925,29884.9425,58048715.0,18892.21,63470.2575,10937.9675,58749.04,31581.7575,59804.1825,19939.7,62653.6525,11555.1675,58341.2,32020.46,59774.61,19934.81,60938.8875,11031.2975,56694.7525,31221.9,58218.7025,19202355.0,59492.44,9659.46,55278.0725,29288.4075,56787275.0,18074.6975,59563.0975,8012.3075,55186.7425,26447.89,56683695.0,16998.1525,61088.9675,7646.847499999999,56854355.0,25012.76,58086.86,16861.322500000002,63868.7275,8371.37,60852.6775,25081.73,61535.41,17216.9075,63923.8175,9091.2125,61430.04,25449.4825,62230695.0,17625.8175,62387.9575,9772.4225,60150.2125,25751.0225,61022.42,18071.7275,58870.3075,10348.68,57294.6475,25885.52,58511.5575,18455225.0,56294115.0,10863205.0,55230715.0,25816915.0,56456.2825,18874.2075,55278.9675,11316.829999999998,54735.4325,25619.4425,56011.9825,19301975.0,51684.51,11626.52,50976.6025,25245.4775,52254375.0,19774905.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.17,39.9,35.82,11.47,31.93,39.02,38.59,14.95,30.43,37.89,37.18,17.06,28.3,37.82,37.0,13.06,30.44,34.7,37.42,10.02,29.87,36.75,36.14,20.96,29.81,34.07,55.97,40.1,27.72,37.01,81.69,36.12,29.95,46.17,75.01,40.06,33.08,46.1,72.89,36.04,34.85,42.33,70.38,34.06,36.91,44.02,74.87,34.73,37.0,40.0,74.91,31.1,32.92,37.28,73.18,32.38,34.06,38.21,72.5,33.33,34.29,46.13,74.42,34.82,36.97,47.96,76.6,35.7,39.36,47.95,85.69,40.32,39.0,42.99,82.57,36.7,37.06,39.37,77.38,35.26,36.03,36.79,61.95,35.95,33.95,38.52,52.93,30.93,33.98,39.92,41.58,30.0,28.25,35.68,37.94,15.87,48967.83,11459.7325,49498735.0,24111.755,50282.7675,20174555.0,47021.1675,11427.08,47859.17,24749565.0,48591.9925,20311355.0,46002.7475,11724.7975,47183.91,24481.65,47925.7525,20400725.0,45818825.0,12028965.0,47485.48,24152.505,48327.0725,20824.1425,46014.93,12466.572499999998,49078.0225,24018.15,49912.67,21497.4175,46119.3925,12896.6625,52753.74,24374565.0,53690.49,21859.1925,46746.1325,13398.0925,61635.91,24947.094,62543.9575,21964.1425,49829.3325,13916.35,68190.4675,26136.785750000003,69353205.0,21974.6475,53211.5875,14943.0275,70526.6925,28051.312250000003,71838.9175,22060.6125,56086.1175,17124845.0,71097.5525,31286.115,72297665.0,22669375.0,58048715.0,18892.21,71898.26,33862.3065,73064.1525,23451.615,59804.1825,19939.7,73019.9925,35741.76,74028.17,24089.6725,59774.61,19934.81,72350.6375,36577.64525,73501.62,24329.99,58218.7025,19202355.0,71780.5575,36014.97425,72810655.0,23726.9225,56787275.0,18074.6975,70386665.0,34369.13475,71563.0025,22179335.0,56683695.0,16998.1525,69629.9125,32614.71325,70648.6225,20522145.0,58086.86,16861.322500000002,70375.9525,31593.41425,71227.4825,19324.870000000003,61535.41,17216.9075,73058.8425,30994.26,73795.03,18360.52,62230695.0,17625.8175,72629.9425,30549.0475,72884.9525,17486.274999999998,61022.42,18071.7275,70817.25,30318.9975,71331485.0,16797375.0,58511.5575,18455225.0,66727.24,30175675.0,67429815.0,16557.06,56456.2825,18874.2075,63300.4525,29927065.0,63975.9725,16791.76,56011.9825,19301975.0,60546.37,29443.0425,61249.09,17316.6175,52254375.0,19774905.0,55889.9225,28998.3775,56558.9,18097.6575,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.05,33.17,39.9,22.5,17.69,31.93,39.02,16.07,15.31,30.43,37.89,15.46,12.75,28.3,37.82,16.29,17.18,30.44,34.7,22.04,25.05,29.87,36.75,24.7,33.19,29.81,34.07,34.01,38.56,27.72,37.01,40.13,42.9,29.95,46.17,37.78,38.29,33.08,46.1,36.39,37.06,34.85,42.33,35.84,38.94,36.91,44.02,36.05,36.36,37.0,40.0,39.91,39.45,32.92,37.28,45.07,43.97,34.06,38.21,48.59,46.14,34.29,46.13,52.94,50.96,36.97,47.96,51.97,51.04,39.36,47.95,59.7,48.85,39.0,42.99,52.98,45.6,37.06,39.37,51.32,42.38,36.03,36.79,49.99,39.83,33.95,38.52,36.59,33.53,33.98,39.92,36.64,30.03,28.25,35.68,35.01,50282.7675,20174555.0,52137.2425,30069.1525,53519115.0,19535.5075,48591.9925,20311355.0,50259.2225,30842.7375,51665.5225,21779595.0,47925.7525,20400725.0,49399.9325,30587465.0,50725.6,21435665.0,48327.0725,20824.1425,49700.6525,29885.4925,51060.31,21160775.0,49912.67,21497.4175,50997.0025,29487.505,52346.59,21009.77,53690.49,21859.1925,54321.0475,28851.915,55757345.0,21085.9875,62543.9575,21964.1425,62488.4175,28084.7725,64243.91,21339.8025,69353205.0,21974.6475,68655.9875,27280525.0,70435.48,21615.5725,71838.9175,22060.6125,70490.8675,26875905.0,72491.5875,22134.62,72297665.0,22669375.0,70999.43,27608.1225,72762.0425,23277975.0,73064.1525,23451.615,71846.2225,27891.7475,73396115.0,24437685.0,74028.17,24089.6725,72486.8275,28043.0325,74107.6925,25618.5725,73501.62,24329.99,71948.5175,27112.92,73588.6975,26243.56,72810655.0,23726.9225,71569.1375,24862.57,73204.2,26204.62,71563.0025,22179335.0,70388.84,21366.5475,72085.42,25687.3825,70648.6225,20522145.0,69708055.0,17593335.0,71541525.0,25085.045,71227.4825,19324.870000000003,70086.39,15393.464999999998,71907.2325,24982.257500000003,73795.03,18360.52,72557465.0,14599.9175,74048775.0,25359.4425,72884.9525,17486.274999999998,71993755.0,14053.6575,73221.41,25862.1225,71331485.0,16797375.0,70332.54,13354.6675,71611.0575,26316.2775,67429815.0,16557.06,66414.5225,12492.0525,67857.7125,26632.4,63975.9725,16791.76,63061.9575,11613.5775,64412.0875,26894.9125,61249.09,17316.6175,60327.4225,10758.5325,61772.3775,27155.1725,56558.9,18097.6575,55760.0475,9957.1825,57053.8725,27392.5375,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.69,12.05,33.17,36.56,28.01,17.69,31.93,36.79,26.88,15.31,30.43,35.56,27.93,12.75,28.3,35.06,28.23,17.18,30.44,36.17,30.73,25.05,29.87,38.97,35.39,33.19,29.81,57.72,39.69,38.56,27.72,84.97,40.05,42.9,29.95,88.52,40.36,38.29,33.08,90.1,47.59,37.06,34.85,88.33,46.78,38.94,36.91,86.0,44.07,36.36,37.0,82.18,42.45,39.45,32.92,82.4,39.97,43.97,34.06,89.21,39.05,46.14,34.29,90.4,39.05,50.96,36.97,97.8,43.96,51.04,39.36,118.49,40.04,48.85,39.0,110.36,46.04,45.6,37.06,85.56,35.35,42.38,36.03,77.34,30.03,39.83,33.95,64.27,28.06,33.53,33.98,55.57,13.45,30.03,28.25,47.71,53519115.0,19535.5075,54649.2175,8752.1175,54232.6675,26559.9025,51665.5225,21779595.0,52556.64,8753.5725,52239.8375,27425.5425,50725.6,21435665.0,51726.9175,7819.5975,51346105.0,27475.7725,51060.31,21160775.0,52165.1225,7299.575000000001,51666.9675,27494755.0,52346.59,21009.77,53611.25,6716255.0,53087.8725,27587.02,55757345.0,21085.9875,56627155.0,6168.172500000001,56325.29,27712.6975,64243.91,21339.8025,64441.1575,5639.8375,63982415.0,27919255.0,70435.48,21615.5725,70570.55,5152.6675,70500.32,28008875.0,72491.5875,22134.62,72376.7725,5209.0,72593.1925,28183.6425,72762.0425,23277975.0,72484.2625,6430125.0,72656.8225,29123.82,73396115.0,24437685.0,72701.68,7693.09,73276305.0,30230.9,74107.6925,25618.5725,73209465.0,8210.27,73954.0125,31105.820000000003,73588.6975,26243.56,73014575.0,7790.032500000001,73485.9925,31258.89,73204.2,26204.62,72791.16,6641.8425,72979.37,30469535.0,72085.42,25687.3825,71695.3625,4891.06,71833.0825,28874.2375,71541525.0,25085.045,71162.2875,2957045.0,71195.3475,26856.0475,71907.2325,24982.257500000003,71763835.0,2127.4500000000003,71818.1475,25419.6025,74048775.0,25359.4425,74735.29,2186.2275,73885.3,24828.6975,73221.41,25862.1225,74062.2225,2346965.0,73348.28,24550.72,71611.0575,26316.2775,72669.0975,2441.1775,71904885.0,24433.1925,67857.7125,26632.4,68612475.0,2458.6975,68170855.0,24371.42,64412.0875,26894.9125,65239.0,2474.4175,64614285.0,24404.31,61772.3775,27155.1725,62627.9575,2516.8700000000003,62073.6325,24414.0825,57053.8725,27392.5375,58011845.0,2558.7775,57431.1025,24411.112500000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14.34,28.69,12.05,45.94,12.34,28.01,17.69,38.2,9.71,26.88,15.31,36.97,12.7,27.93,12.75,36.1,14.04,28.23,17.18,38.47,13.27,30.73,25.05,42.72,29.57,35.39,33.19,53.99,38.24,39.69,38.56,83.75,37.59,40.05,42.9,88.16,39.13,40.36,38.29,85.25,38.22,47.59,37.06,86.79,34.6,46.78,38.94,86.7,34.59,44.07,36.36,84.07,36.48,42.45,39.45,83.34,39.81,39.97,43.97,82.81,39.0,39.05,46.14,84.22,40.9,39.05,50.96,86.06,45.69,43.96,51.04,100.12,41.96,40.04,48.85,95.1,39.95,46.04,45.6,87.24,39.01,35.35,42.38,68.5,38.98,30.03,39.83,51.96,31.97,28.06,33.53,38.45,27.95,13.45,30.03,36.67,54232.6675,26559.9025,54066.45,2192.2775,55165625.0,23507.7925,52239.8375,27425.5425,52119.2775,2143.3275,53175.0975,24383105.0,51346105.0,27475.7725,51371.3075,2234.4625,52219.14,24422.3925,51666.9675,27494755.0,51502.7325,2523.8725,52456.6075,24250.1525,53087.8725,27587.02,52770.3,2769.27,53618.9625,24500.83,56325.29,27712.6975,55807.32,2894915.0,56737.6325,25345.8775,63982415.0,27919255.0,62847.5775,3060615.0,64289.56,26214505.0,70500.32,28008875.0,69743.17,3159.9349999999995,70683.6425,27022.737500000003,72593.1925,28183.6425,72029.7325,3381.6825,72987.7925,28366.36,72656.8225,29123.82,72363.0275,4305.45,73002.4675,31901.0475,73276305.0,30230.9,73168185.0,5550.0975,73951.68,35713.97,73954.0125,31105.820000000003,73559.0575,6346.590000000001,74541.0275,38444.3075,73485.9925,31258.89,73010.16,6452.977500000001,74009.8725,39339.95999999999,72979.37,30469535.0,72285.7825,5852.745000000001,73447.91,38639.7725,71833.0825,28874.2375,70972.2075,4610.9075,72371.6625,36891.8325,71195.3475,26856.0475,70408.32,3299995.0,71752.9525,35058735.0,71818.1475,25419.6025,70868775.0,2879.8,72349515.0,34870.1575,73885.3,24828.6975,73652115.0,3094.5975,74543.0325,35557.3575,73348.28,24550.72,72916.8275,3368455.0,73747.2325,35714.23,71904885.0,24433.1925,71656775.0,3653.7925,72096.7,35370.2125,68170855.0,24371.42,67592.15,3818745.0,68441.3075,34459.4275,64614285.0,24404.31,64029.7025,3926.6275,64921.6275,33126.9275,62073.6325,24414.0825,61407.76,3974235.0,62421.8625,31796.06,57431.1025,24411.112500000003,56873.7975,3919.1025,57754.0525,30455585.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.47,14.34,28.69,35.82,29.43,12.34,28.01,38.59,26.57,9.71,26.88,37.18,27.36,12.7,27.93,37.0,30.01,14.04,28.23,37.42,32.07,13.27,30.73,36.14,44.72,29.57,35.39,55.97,51.98,38.24,39.69,81.69,48.53,37.59,40.05,75.01,43.85,39.13,40.36,72.89,38.55,38.22,47.59,70.38,33.1,34.6,46.78,74.87,30.04,34.59,44.07,74.91,31.06,36.48,42.45,73.18,32.06,39.81,39.97,72.5,37.23,39.0,39.05,74.42,38.53,40.9,39.05,76.6,39.73,45.69,43.96,85.69,37.49,41.96,40.04,82.57,32.07,39.95,46.04,77.38,28.06,39.01,35.35,61.95,27.5,38.98,30.03,52.93,26.42,31.97,28.06,41.58,22.61,27.95,13.45,37.94,55165625.0,23507.7925,53058.0325,3710.8575,54817.26,29652455.0,53175.0975,24383105.0,51074.0225,3873.655,52802.2475,29118.0525,52219.14,24422.3925,50177.9525,3719285.0,51799.2225,27843.73,52456.6075,24250.1525,50462665.0,3547.7200000000003,51973.8,26939475.0,53618.9625,24500.83,51777.6525,3541295.0,53260.02,26244.07,56737.6325,25345.8775,54763.7175,3655.6925,56402625.0,25679225.0,64289.56,26214505.0,62215.0775,3744.815,63778895.0,25338.9275,70683.6425,27022.737500000003,68691235.0,3781.615,70346535.0,25247605.0,72987.7925,28366.36,71023.0225,4150945.0,73059705.0,25596075.0,73002.4675,31901.0475,70895.7325,5784.8575,73287.5325,27113.52,73951.68,35713.97,71399.8825,7575.33,73966.6725,29112.3725,74541.0275,38444.3075,71922275.0,8527875.0,74398.5375,30638.3125,74009.8725,39339.95999999999,71295165.0,8457715.0,73454.2725,31202.327500000003,73447.91,38639.7725,70358.5375,7509.112499999999,72096.1875,30388.070000000003,72371.6625,36891.8325,69018.8525,5841.5575,70541.8825,28416.4625,71752.9525,35058735.0,68272.9775,3974.32,69925075.0,26218.5625,72349515.0,34870.1575,68941.02,3121.9275,70967.87,25134675.0,74543.0325,35557.3575,71260.8525,3041.2275,73187.4625,25193765.0,73747.2325,35714.23,70387.0475,2959.6425,72233.4125,25421.2525,72096.7,35370.2125,68663.0375,2772075.0,70344.2725,25708.8525,68441.3075,34459.4275,64840125.0,2475.5575,66442.04,26202.4425,64921.6275,33126.9275,61362.6325,2215.8875,62863.6975,26712.5925,62421.8625,31796.06,59168175.0,2008.4325,60709.5075,27261.2975,57754.0525,30455585.0,54868.3225,1893.86,56398.3425,27906.115,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.45,30.47,14.34,39.9,12.2,29.43,12.34,39.02,10.5,26.57,9.71,37.89,18.93,27.36,12.7,37.82,24.56,30.01,14.04,34.7,23.05,32.07,13.27,36.75,35.88,44.72,29.57,34.07,37.7,51.98,38.24,37.01,46.04,48.53,37.59,46.17,43.93,43.85,39.13,46.1,37.99,38.55,38.22,42.33,41.51,33.1,34.6,44.02,34.21,30.04,34.59,40.0,32.1,31.06,36.48,37.28,32.17,32.06,39.81,38.21,37.98,37.23,39.0,46.13,41.57,38.53,40.9,47.96,40.73,39.73,45.69,47.95,39.96,37.49,41.96,42.99,38.57,32.07,39.95,39.37,32.32,28.06,39.01,36.79,28.0,27.5,38.98,38.52,23.1,26.42,31.97,39.92,9.29,22.61,27.95,35.68,54817.26,29652455.0,52483075.0,1462.11,53814.4825,27772.6225,52802.2475,29118.0525,50462.6275,1538.77,51704.7,28021.8375,51799.2225,27843.73,49222.6175,1592575.0,50456.98,29126.185,51973.8,26939475.0,49051205.0,1723.65,50239.21,29454.4825,53260.02,26244.07,49256.2075,1932.41,50528765.0,29571085.0,56402625.0,25679225.0,49806.9075,2172.6325,51256.1525,29639.7975,63778895.0,25338.9275,51593.0425,2490.8250000000003,52813.58,29577.6275,70346535.0,25247605.0,55588.7175,2853.8725,56987.5925,29540335.0,73059705.0,25596075.0,59137.97,3779.84,60746.4825,29581.2375,73287.5325,27113.52,61674805.0,6125575.0,63036.15,30544.7675,73966.6725,29112.3725,62960205.0,8968975.0,64423.82,32104.4975,74398.5375,30638.3125,63470.2575,10937.9675,65130955.0,32999.262500000004,73454.2725,31202.327500000003,62653.6525,11555.1675,64425.4825,33223.4825,72096.1875,30388.070000000003,60938.8875,11031.2975,62690.5125,32478.5975,70541.8825,28416.4625,59492.44,9659.46,60947.45,30632.4775,69925075.0,26218.5625,59563.0975,8012.3075,61006475.0,28598.3275,70967.87,25134675.0,61088.9675,7646.847499999999,62399985.0,27667.83,73187.4625,25193765.0,63868.7275,8371.37,65103.95,27754.935,72233.4125,25421.2525,63923.8175,9091.2125,65139.2775,28224.5425,70344.2725,25708.8525,62387.9575,9772.4225,63571.44,28572.4225,66442.04,26202.4425,58870.3075,10348.68,60136.7575,28618.04,62863.6975,26712.5925,56294115.0,10863205.0,57656.2625,28624.03,60709.5075,27261.2975,55278.9675,11316.829999999998,56611.5125,28396.3575,56398.3425,27906.115,51684.51,11626.52,52764.67,27986.8425,0.0,0.0,0.0,0.0,0.0,1.0,0.0
